2680000000,2016-11-06 23:32:04+00:00, ,7.95E+17,in,0,0,0,0, ,indonesian $T$ with jilbab in Singapore https://t.co/4N4iaYmkyN,maid,Foreign domestic workers,1
75951503,2010-03-28 13:39:20+00:00, ,11200000000,en,0,0,0,0, ,"@ebenezerheng Okay, you get a $T$. ;)
It's cool you thought of us all the way from Singapore though.",S pass,Foreign talents,1
341000000,2012-05-24 18:32:53+00:00, ,2.06E+17,en,0,0,0,0, ,"NewsInSG: PAP, $T$ hold final rallies for Hougang by-election: SINGAPORE: The ruling People's Action P... http://t.co/7FCXfAxi #Singapore",wp,Migrant workers,-1
193000000,2012-04-15 13:08:41+00:00, ,1.92E+17,en,0,0,0,0, ,Part Time $T$ In Singapore http://t.co/4BDRVskg,maid,Foreign domestic workers,0
237000000,2011-08-12 08:24:43+00:00, ,1.02E+17,en,0,0,0,0, ,Pinay $T$ missing in Singapore - http://goo.gl/Kn3KB,domestic helper,Foreign domestic workers,-1
620000000,2015-09-16 03:35:40+00:00, ,6.44E+17,en,0,0,0,0, ,"Foreign workforce growth in first half slowest since 2009: THE $T$ population expanded by just 8,00... http://t.co/XYLVORJzQQ",foreign worker,Migrant workers,0
44659911,2021-10-27 11:00:49+00:00, ,1.45E+18,en,0,0,0,402, ,"RT @mrbrown: Dude flies from London to Singapore on a $T$ flight, complains about having to queue. When actually, he didn__ do all the pref_?
1169933555104768005,2021-10-27 11:00:25+00:00, ,1453315642338070532,en,0,0,0,0, ,Fully vaccinated travellers from Australia and Switzerland will be able to enter Singapore without quarantine from November 8",VTL,Travel restrictions,-1
7.12E+17,2016-04-10 12:48:34+00:00, ,7.19E+17,en,0,0,0,0, ,Filipina $T$ in Singapore thankful for P2.1 M raised for son | Inquirer Global_Nation https://t.co/j634mS3Uo7 https://t.co/6R8lEOprrM,maid,Foreign domestic workers,1
438000000,2020-11-24 08:15:06+00:00, ,1.33E+18,en,0,0,0,0, ,"#Singapore will lift its border for all visitors from mainland China and Australia????s Victoria state, including all travelers who are not Singapore citizens, permanent residents or long-term $T$ holders #immigration #globalmobility",S pass,Foreign talents,0
1170000000,2016-05-06 12:35:36+00:00, ,7.29E+17,en,0,0,0,4336, ,"RT @SoSingaporean: $T$ or not, these are outright display of chinese privilege that exists in Singapore and it has to stop https://t.co/",racist,Xenophobia and racism,-1
95199595,2016-12-12 02:29:20+00:00, ,8.08E+17,en,0,0,0,0, ,"#africa #tech 
Singapore has topped the global Programme for $T$ Assessment (PISA) rankings in m https://t.co/Nc2gDHoJOq",international students,Foreign talents,0
477000000,2013-03-07 07:46:40+00:00, ,3.10E+17,en,0,0,0,0, ,@newbiesBB $T$ to help with continued stay of widowed foreign spouses with children: SINGAPORE: The... http://t.co/M24EVXEjfV #bbnewbies,ICA,Immigration policy,1
8.36E+17,2021-11-21 15:39:56+00:00, ,1.46E+18,en,0,0,0,1, ,RT @newsorb360: Travel bubble with Singapore bring$T$ back to?Australia https://t.co/1iaHbR7lKM,international students,Foreign talents,0
1.11E+18,2020-09-15 05:12:55+00:00, ,1.31E+18,en,2,0,0,0, ,@hiHOBIhi @yeopiphany Thank you! Looks like it????s gonna be $103 Singapore dollar for me on a 2day hd $T$ ?,S pass,Foreign talents,1
130000000,2015-11-01 15:32:23+00:00, ,6.61E+17,en,0,0,0,0, ,ASIAONE | Do '$T$ Cameras' cross the line? https://t.co/gisZbZcZz9 https://t.co/znYEr4XHyJ,maid,Foreign domestic workers,0
906000000,2014-06-27 10:14:46+00:00, ,4.82E+17,en,0,0,0,0, ,Top News:  #Women for sale # Buy a discount $T$ at Singapore's malls http://t.co/bhIzBXjQko via @AjEnglish,maid,Foreign domestic workers,0
119000000,2017-09-15 15:38:00+00:00, ,9.09E+17,en,0,0,0,0, ,Couple's jail terms raised to 10 months for starving $T$ who lost 20kg https://t.co/Y4yuhUfuw7,maid,Foreign domestic workers,-1
554000000,2018-12-27 08:34:42+00:00, ,1.08E+18,en,0,0,0,2, ,RT @TODAYonline: Singapore submits first report on UN treaty against $T$ https://t.co/H6GNiUGVnO https://t.co/9oevomnaax,racial discrimination,Xenophobia and racism,1
9.42E+17,2019-08-05 09:13:50+00:00, ,1.16E+18,en,0,0,0,0, ,"Fantastic news ! ITX is once again shortlisted for an Awards at The Forum for $T$ Management APAC IN Singapore !
***
Most Innovative Use of Technology in Global Mobility - Assignee Management
*** https://t.co/JW9chzg1Wj",expatriate,Foreign talents,1
75520124,2015-10-24 04:48:28+00:00, ,6.58E+17,en,0,0,0,0, ,$T$ reminds all travellers to comply with security checks https://t.co/ACV9l5qJHL,ICA,Immigration policy,0
205000000,2011-03-21 10:31:33+00:00, ,4.98E+16,en,0,0,0,0, ,"RT @InkPotArabic: ??? Our Courses are fully International and you will be learning alongside $T$ from all over the World...

?? UAE
??",SP,Foreign talents,1
47200731,2011-04-01 20:52:20+00:00, ,5.39E+16,en,0,0,0,0, ,"Singapore: goes a little nutty after a $T$ is seen carrying a soldier's backpack 
Read the story",maid,Foreign domestic workers,-1
1290000000,2016-12-06 16:06:40+00:00, ,8.06E+17,en,0,0,0,111, ,"RT @ChannelNewsAsia: Best in class: Singapore 15-year-olds top $T$ ranking in maths, science and reading https://t.co/AsRsLi2pLP",international students,Foreign talents,1
205000000,2011-03-21 10:31:33+00:00, ,4.98E+16,en,0,0,0,0, ,DTN Singapore: NUH houses new fertility training centre: SINGAPORE: The Centre for reproductive Education and $T$... http://bit.ly/hcva69,SP,Foreign talents,1
1.12E+18,2020-06-07 09:10:22+00:00, ,1.27E+18,en,0,0,1,0, ,"@andymukherjee70 @nishagopalanhk So I expect employees to privately acknowledge the love work from home, but publicly they are never going to, due to fear of their job getting outsourced. Take Singapore for instance. Most banking and finance tech $T$s are Indians. It would be insane to pay..",work permit,Migrant workers,0
402000000,2020-04-29 08:26:17+00:00, ,1.26E+18,en,6,0,0,0, ,the hong kong / singapore $T$ from elite high schools are scary its an intellectual mafia at uni with colonial flavours,international students,Foreign talents,-1
38400130,2019-08-27 09:31:42+00:00, ,1.17E+18,en,7,1,0,11, ,$T$ found dead in field along Tampines Road likely killed by her husband: Coroner https://t.co/VED8AU1HrO https://t.co/zEAkBlF2hB,maid,Foreign domestic workers,-1
9.88E+17,2020-11-10 05:22:50+00:00, ,1.33E+18,en,0,0,0,8, ,RT @StabiHH: ????2020Digital Humanities Studies on $T$ madical Knowledge Workshop???? hosted by the Research Center for Digital Humanit,international scholars,Foreign talents,0
151000000,2012-11-06 23:36:17+00:00, ,2.66E+17,en,1,0,0,2, ,"After Malaysia, '$T$ for sale' ad also found in Singapore http://t.co/S59QwBmL",maid,Foreign domestic workers,-1
83732679,2019-05-10 17:11:01+00:00, ,1.13E+18,en,0,0,0,0, ,"Singapore????$T$ _ How Difficult It Is to Get One: Are you planning to work in Singapore? If so, you will need an $T$ that corresponds to your skills and qualifications or the job you are interested in. https://t.co/3ZflnqQeHF",S pass,Foreign talents,-1
4030000000,2017-05-06 21:34:03+00:00, ,8.61E+17,en,0,0,0,0, ,$T$: Looking for solutions https://t.co/4N8BFyk0yL,racism,Xenophobia and racism,0
391000000,2012-03-28 05:52:44+00:00, ,1.85E+17,en,0,0,0,0, ,Singapore football officials vowed "zero tolerance" of $T$ Wednesday after a visiting Liberian player responded...,racism,Xenophobia and racism,1
1270000000,2015-12-04 01:26:04+00:00, ,6.73E+17,en,0,0,0,0, ,Wanted Singapore E $T$ (Degree). Work Hiring by REALITY WORLD IMMIGRATION SERVICES (Trichy) https://t.co/meMLB35S89 #works @Adsnity,work pass,Migrant workers,0
37874853,2020-02-06 03:13:05+00:00, ,1.23E+18,en,3,0,0,3, ,"$T$, HSA seize more than $60,000 worth of e-vaporisers and accessories https://t.co/8NthvxR9yV",ICA,Immigration policy,1
1170000000,2019-09-02 15:54:21+00:00, ,1.17E+18,en,0,0,0,12377, ,"RT @SGNotoriousAFC: ""Which race in Singapore is the most $T$? Indian, Chinese, Malay""

This guy: https://t.co/irlpVCoQSR",racist,Xenophobia and racism,0
1.18E+18,2020-02-06 12:48:19+00:00, ,1.23E+18,en,0,0,0,0, ,What is this I'm working honestly but they are doing some molpractice now they cancelled my work $T$ this is good for Singapore? I give respect for Lee Employment records https://t.co/9mPzRobnmD #employeerecords #employmentact via @MOM_sg https://t.co/2I8Thvc2No,employment pass,Foreign talents,-1
196000000,2020-07-08 18:53:08+00:00, ,1.28E+18,en,1,1,0,2, ,"Thank you to $T$ from Hong Kong, Malaysia and Cyprus who attended today's Christ's International webinars. We look forward to working with from the remaining #EUcountries (places still available) and Singapore tomorrow! https://t.co/Qz3KEYW5MM https://t.co/c3iEmtO8Vg",international students,Foreign talents,1
26491974,2012-06-06 07:37:43+00:00, ,2.10E+17,en,0,0,0,0, ,"In singapore, even a $T$ can buy ipod touch and samsung galaxy SII.",maid,Foreign domestic workers,1
1.33E+18,2021-12-23 04:33:31+00:00, ,1.47E+18,en,0,0,0,528, ,RT @Thefinnigans: Let that sink into you. Singapore the world greatest $T$ air travel hub is closing its international border for,travel restrictions,Travel restrictions,1
58435187,2015-10-20 09:34:27+00:00, ,6.56E+17,en,0,0,0,0, ,"[News] $T$ gives birth to dead baby, hides body in drawer at employer's house https://t.co/gbJZHvJcUD",maid,Foreign domestic workers,1
221000000,2011-05-15 14:14:10+00:00, ,6.98E+16,en,0,0,0,0, ,Are You Against $T$ and Hate in Singapore Politics http://ow.ly/4UTIg #sgelections #sgelection #sgpolitics,xenophobia,Xenophobia and racism,1
801000000,2013-08-26 13:00:50+00:00, ,3.72E+17,en,0,0,0,5, ,"RT @mellyrauhl: SINGAPORE IS SUCH A $T$ FKING COUNTRY I CANT EVEN... EVERY CONTESTS TO MEET THEIR IDOLS, THEY WILL ALWAYS CHOOSE CHINESE",racist,Xenophobia and racism,-1
3000000000,2017-07-05 02:50:23+00:00, ,8.82E+17,en,0,0,0,14, ,RT @STcom: Get free 'boarding $T$' for airport's T4 open house tour https://t.co/2C5OiYvbeS https://t.co/FXawXttO4m,S pass,Foreign talents,0
459000000,2013-02-13 09:50:22+00:00, ,3.02E+17,en,0,0,0,1, ,@Window$T$honeInd #LateForADate Sorry My Mom handed me some household work.Actually our $T$ has gone to Singapore for her Honeymoon. ;),maid,Foreign domestic workers,0
307000000,2015-06-04 04:33:15+00:00, ,6.06E+17,en,0,0,0,0, ,"Most $T$ thing I heard this week, 
A:Eh when Malay sing you don't disturb.
B:why?
A:Cause Chinese never win Singapore idol before.",racist,Xenophobia and racism,-1
130000000,2016-02-23 01:50:36+00:00, ,7.02E+17,en,0,0,1,1, ,TNP | Woman gets 9 months' jail for $T$ abuse https://t.co/jkoSvr5tpG https://t.co/61iWIdD6Vy,maid,Foreign domestic workers,-1
218000000,2018-02-13 09:58:24+00:00, ,9.63E+17,en,0,0,0,413, ,RT @MrFAwesome: ????$T$ doesn????t exist in Singapore???? https://t.co/w9dgMWBkFH,racism,Xenophobia and racism,-1
861000000,2016-03-23 06:11:07+00:00, ,7.13E+17,en,0,0,0,0, ,Couple admitted to $T$ abuse after claiming trial previously https://t.co/Aapl2QyR20,maid,Foreign domestic workers,-1
1.10E+18,2021-11-12 16:42:01+00:00, ,1.46E+18,en,5,0,0,0, ,"Singapore is really fucked up , and mother fuckers still have fucking balls to say ???? oh we not $T$ ???? ur mother cb lah go suck lj lah knn, y????all and privileges. Being an Indian is not ez.",racist,Xenophobia and racism,-1
64684768,2012-09-04 07:48:38+00:00, ,2.43E+17,en,0,0,0,0, ,"(ST) Employer jailed, fined for running loan shark business with $T$ http://t.co/aui0avUL",maid,Foreign domestic workers,-1
356000000,2011-12-16 18:30:15+00:00, ,1.48E+17,en,0,0,0,0, ,"To all the people defending Singapore from $T$ comments online, you guys are awesome. :)",racist,Xenophobia and racism,1
294000000,2017-09-14 15:01:26+00:00, ,9.08E+17,en,0,0,0,0, ,"""A simple, nonviolent, quiet vigil for a $T$ about to be hanged by Singapore is deemed an illegal assembly"" https://t.co/xApXyINYRV @kixes https://t.co/PJi6cGkHWE",migrant worker,Migrant workers,-1
61678898,2011-08-18 09:53:57+00:00, ,1.04E+17,en,0,0,0,0, ,I think its time we call it as it is: the current $T$ climate in Singapore is propagating a climate o (cont) http://t.co/YZMGwTH,xenophobic,Xenophobia and racism,-1
321000000,2016-12-10 00:02:45+00:00, ,8.07E+17,en,0,0,0,0, ,$T$ says she was molested...but she fails to prove her case in court. https://t.co/otACxa5IZV,domestic helper,Foreign domestic workers,-1
2440000000,2021-09-26 15:42:03+00:00, ,1.44E+18,en,2,0,1,0, ,@Havaldarshinde Wait till you hear about how NRIs in Singapore talk. What annoys me the most is that parents don't even bother to accompany their kids to the playground and ask the to do it. Some of those $T$oilt kids talking down to their $T$ boils my blood,maid,Foreign domestic workers,-1
41085467,2013-12-24 00:08:36+00:00, ,4.15E+17,en,0,0,0,0, ,.@Singapor$T$olice explain position on post-#LittleIndiaRiot public forum on $T$ issues http://t.co/clWv9t4g8u,migrant worker,Migrant workers,0
712000000,2021-04-29 05:33:41+00:00, ,1.39E+18,en,0,0,0,105, ,RT @malaymail: Woman filmed making $T$ remarks on Singapore MRT loses her job; YouTube removes channel linked to her https://t.co/G0FIaW,racist,Xenophobia and racism,-1
203000000,2012-06-04 02:55:36+00:00, ,2.09E+17,en,0,0,0,0, ,New post: Rikvin Launches Singapore $T$ Guide on Its Portal http://t.co/hGOm0bY2,employment pass,Foreign talents,0
130000000,2015-10-16 04:27:08+00:00, ,6.55E+17,en,0,0,0,0, ,REDWIRE TIMES | [VIDEO] $T$ Kicked My 2-Year-Old Daughter while She Was Happily Eating_ http://t.co/hgGtXhPA4e http://t.co/RZLwAmvysQ,maid,Foreign domestic workers,1
1950000000,2014-03-20 22:19:38+00:00, ,4.47E+17,en,0,0,0,0, ,Indonesian $T$ charged with murder of 69-year-old woman http://t.co/y43eiy9r3v http://t.co/i1Mcn9fBBX #singapore,maid,Foreign domestic workers,-1
19013879,2015-08-03 04:20:05+00:00, ,6.28E+17,en,0,0,0,0, ,"No easy choices on $T$, immigrant policies: PM Lee https://t.co/4FoXUaeAyy http://t.co/VA6xPZO4z6",foreign worker,Migrant workers,-1
1.31E+18,2021-07-26 08:36:35+00:00, ,1.42E+18,en,0,0,0,71, ,RT @ChannelNewsAsia: #COVID19 $T$ may be eased in September; vaccinated people may be able to visit some countries without,travel restrictions,Travel restrictions,1
575000000,2020-04-18 08:50:08+00:00, ,1.25E+18,en,1,1,0,1, ,Saturday lunchtime: Singapore preliminarily confirms 942 new cases of #COVID_19 . The majority continues to be linked to $T$ dormitories. More details expected this evening.,foreign worker,Migrant workers,-1
77156215,2016-04-13 16:24:42+00:00, ,7.20E+17,en,0,0,0,0, ,Foreign student in NUS writes an article on the $T$ she faces in Singapore https://t.co/fDEixocpMW,racism,Xenophobia and racism,0
1.32E+18,2020-10-25 08:19:29+00:00, ,1.32E+18,en,0,0,0,55, ,"RT @kay232020: low risk countries like South korea, Singapore didnot block their $T$, they are doing extremely well in e",international students,Foreign talents,1
606000000,2021-05-26 13:55:13+00:00, ,1.40E+18,en,0,0,0,749, ,"RT @kish_kebab: If, as a Chinese person living in Singapore, your response to a minority talking about $T$ is along the lines of ""person",racism,Xenophobia and racism,-1
25841502,2020-03-25 06:03:36+00:00, ,1.24E+18,en,0,0,0,191, ,"RT @MsMelChen: Singapore, Hong Kong and Taiwan fought the good fight as evidenced by the flattened shape of their $T$i curves, all without l",travel restrictions,Travel restrictions,1
8.38E+17,2021-11-09 15:28:25+00:00, ,1.46E+18,en,0,0,0,81, ,"RT @ChannelNewsAsia: A new $T$ to Malaysia and new risk classifications for several countries, including some in Southeast Asia - here's al_?
2547675497,2021-11-09 15:06:17+00:00, ,1458088560184135686,en,0,0,0,1, ,RT @foo_benjamin: Good point",border measures,Travel restrictions,0
91758662,2021-06-03 02:11:44+00:00, ,1.40E+18,en,0,0,0,0, ,"@nic_kow @BiLLYKHAERUDIN Singapore. They bring most of the profit back to their country, and make their country richer. And Bali received their left over. 

And then all the corruption, and tha $T$, and the cheaper tourism.

Of course I don't have instant solution for this. __",foreign worker,Migrant workers,-1
130000000,2018-03-29 10:54:48+00:00, ,9.79E+17,en,0,0,1,0, ,I think I'll just give $T$ Singapore a call on monday.,ICA,Immigration policy,-1
20762038,2010-03-03 12:19:29+00:00, ,9920000000,en,0,0,0,0, ,#american Association bridge the community and enhance the $T$ experience of #living in #Singapore: http://uurl.in/CAVGG,expatriate,Foreign talents,1
205000000,2013-02-05 05:47:46+00:00, ,2.99E+17,en,0,0,0,0, ,"DTN Singapore: Number of immigration offenders continues to drop $T$: Arrests of immigration offenders, on a dow... http://t.co/Xy0CBdjN",ICA,Immigration policy,-1
1.29E+18,2020-08-17 08:25:09+00:00, ,1.30E+18,en,0,0,0,56, ,RT @mon$T$_clare1: Adelaide won????t allow its own residents come home from Victoria &amp; yet 300 $T$ from Singapore ?? can tr,international students,Foreign talents,1
436000000,2012-01-13 02:48:46+00:00, ,1.58E+17,en,0,0,0,0, ,"It looks like I will be getting my $T$ here in singapore soon, so very excited to start my new gig!",employment pass,Foreign talents,1
2980000000,2016-06-27 12:43:54+00:00, ,7.47E+17,en,0,0,0,0, ,"#jobs #jobsearch # #The Latest: London mayor: 'zero tolerance' for $T$:  
           #LONDON (AP) ???? The La... https://t.co/CxTbyavMLH",racism,Xenophobia and racism,1
634000000,2021-04-22 13:24:01+00:00, ,1.39E+18,en,1,0,0,0, ,"S'pore to bar long-term $T$ holders, visitors travelling from India as Covid-19 cases there surge https://t.co/9WOGdryM09",S pass,Foreign talents,1
520000000,2012-11-22 10:02:23+00:00, ,2.72E+17,en,0,0,0,99, ,RT @TODAYonline: 97.6% of $T$ who sat for this year's PSLE eligible to progress to secondary school http://t.co/U89hokaO,S pass,Foreign talents,1
,2019-08-04 12:01:06+00:00, ,1.16E+18,en,6,0,0,0,,Growing up brown in Singapore means being called "black" by my classmates simply for being only slightly darker than my paler Chinese friends. It means being called $T$/the help by friends. It means being randomly sworn at old men on the street. https://t.co/85BnoAj98l,maid,Foreign domestic workers,-1
90789142,2022-01-05 13:51:35+00:00, ,1.48E+18,en,5,2,3,7,,Tightened $T$ helped buy time are healthcare system for Covid-19 Omicron variant: Lawrence Wong https://t.co/1YNy8sj33X,border measures,Travel restrictions,1
,2020-06-24 06:19:43+00:00, ,1.28E+18,en,0,0,0,6,,RT @SEACoronavirus: Singapore and Malaysia taking to reopening their borders with eachother using more $T$ in place to conduct #_?,border measures,Travel restrictions,0
,2018-03-02 11:29:02+00:00, ,9.70E+17,en,3,0,0,0,,Glad to see that the High Court in Singapore has increased the sentence for a man convicted of abusing a $T$ - https://t.co/OoKmokshML,domestic helper,Foreign domestic workers,1
,2020-08-18 07:53:35+00:00, ,1.30E+18,en,0,0,0,0,,@MOM_sg can a existing $T$ holder act as a director for another Singapore  company ?,employment pass  ,Foreign talents,0
19013879,2016-07-26 06:26:43+00:00, ,7.58E+17,en,0,0,0,0,,"S$3,600 starting from 1st Jan. Tats the minimum for $T$ holders ... . please wake up and take note....  ???... https://t.co/s5YUfJ0RfC",EP,Foreign talents,0
275000000,2020-02-14 08:02:23+00:00, ,1.23E+18,en,1,0,0,1,,Coronavirus hits two more Bangladeshis in Singapore Two more Bangladeshi $T$s in Singapore have been infected with the novel coronavirus- recently named Covid-19-with links to the previous two cases being confirmed  The Straits Times r$T$ort https://t.co/T5zUb8TtQl,expatriate,Foreign talents,0
,2020-11-29 14:31:32+00:00, ,1.33E+18,en,0,0,0,1,,"RT @SoSingaporean: #10YearsAgo you dun see that many $T$ , it felt more ""SINGAPORE""! #sosingaporean",foreign talents,Foreign talents,1
76973108,2011-12-29 01:02:16+00:00, ,1.52E+17,en,0,0,0,444,, Those are inspirations for me. Done by foreign creative $T$. Singapore so restricted with these creation. Xian ah!,foreign talents,Foreign talents,1
67266762,2011-06-07 10:11:49+00:00, ,7.80E+16,en,0,0,0,0,,"#Coronavirus update:

Additional 1,111 cases of COVID-19 infection in #Singapore, majority are $T$ holders residing in dormitories.

20 cases are Singaporeans/ Permanent Residents. #covid19",foreign worker,Migrant workers,0
878000000,2020-04-21 07:17:32+00:00, ,1.25E+18,en,6,2,1,5,,Samaritans in Singapore: $T$ goes extra mile to return lost mobile phone https://t.co/Nio5aye3qO https://t.co/LuccLdcCoT,foreign worker,Migrant workers,0
415000000,2016-12-26 07:12:58+00:00, ,8.13E+17,en,51,1,0,33,,This is what Singapore mandates for every $T$. ,foreign worker,Migrant workers,-1
1.16E+18,2016-09-13 05:56:27+00:00, ,7.76E+17,en,0,0,0,0,,POINT OF VIEW/ Kaori Iwasaki: Singapore reviewing $T$ policies http://t.co/uyCcBujnYf Singapore in recent years has become muc_,foreign worker,Migrant workers,0
1610000000,2015-06-10 06:39:12+00:00, ,6.09E+17,en,0,0,0,0,,"News Update | Singapore can't ease $T$ limits, says PM http://t.co/yDpe5QUlLm",foreign worker,Migrant workers,0
,2014-05-08 03:38:44+00:00, ,4.64E+17,en,0,0,0,0,,"(ST) Government estimate $T$ demand in 2030 for healthcare, construction,  http://t.co/fQNl8MFa",foreign worker,Migrant workers,0
,2012-11-12 08:46:28+00:00, ,2.68E+17,en,0,0,0,0,,Two managers fined for giving false information on $T$ housing: Two men from a construction company w... http://t.co/GMcnQf05,foreign worker,Migrant workers,-1
,2012-03-06 19:44:32+00:00, ,1.77E+17,en,0,0,0,0,,NewsInSG: Man charged with disposing of illegal $T$'s body: don__ have it so good ... http://t.co/tFJom8YI #Singapore,foreign worker,Migrant workers,-1
,2012-01-20 05:00:52+00:00, ,1.60E+17,en,0,0,0,0,,$T$:Number of babies born in Singapore rises slightly after 8-year low https://t.co/0liD2nkXy4 https://t.co/9m5TSn4bx0,ICA,Immigration policy,0
9.67E+17,2020-07-28 06:23:04+00:00, ,1.29E+18,en,10,10,0,9,,"Oh yay. This is fun. *stays inside $T$* 
https://t.co/cj1xjA0B57",ICA,Immigration policy,1
19886367,2020-03-29 07:08:49+00:00, ,1.24E+18,en,0,0,1,0,,Biometrics screening to be introduced at all checkpoints from next April: $T$ https://t.co/AR3EW17Sw0,ICA,Immigration policy,0
68324877,2018-11-12 15:10:45+00:00, ,1.06E+18,en,0,0,0,0,,$T$ explores automated clearance for cars https://t.co/11lbXFQH2y https://t.co/EfacwAQKYk,ICA,Immigration policy,0
18304075,2016-12-24 09:14:14+00:00, ,8.13E+17,en,0,0,0,1,,$T$ sends back 3 Malaysians who evaded immigration checks to avoid congestion at Malaysian Customs https://t.co/TuGqpypq7g,ICA,Immigration policy,-1
